CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,,HMDB,PUBCHEM,CHEMSPIDER,KEGG,CAS,PRIMARY_ID
100001180,209,32413,125822,Lipid,"Fatty Acid, Monohydroxy",1968,NAMED,JYZJYKOZGGEXSX-UHFFFAOYSA-N,OC(C(O)=O)CCCCCCCCCCCC,2-hydroxymyristate,2-hydroxymyristate,,HMDB0002261,pubchem:1563,chemspider:1508,kegg:C13790,CAS:2507-55-3,HMDB0002261
100001181,209,32504,125862,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1563,NAMED,YUFFSWGQGVEMMI-JLNKQSITSA-N,O=C(O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,docosapentaenoate (n3 DPA; 22:5n3),docosapentaenoate (DPA; 22:5n3),,"HMDB0006528,HMDB0001976",pubchem:6441454,,kegg:C16513,CAS:2234-74-4,HMDB0006528
100001182,209,32415,125824,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1578,NAMED,HVGRZDASOHMCSK-AVQMFFATSA-N,CCCCC/C=C/C/C=C/CCCCCCCCCCCC(O)=O,docosadienoate (22:2n6),docosadienoate (22:2n6),,HMDB0061714,pubchem:5282807,chemspider:4445934,kegg:C16533,CAS:7370-49-2,HMDB0061714
100001193,209,32980,125866,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1576,NAMED,TWSWSIQAPQLDBP-CGRWFSSPSA-N,O=C(CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)O,adrenate (22:4n6),adrenate (22:4n6),,HMDB0002226,"pubchem:5282844,5497181",chemspider:4445971,kegg:C16527,CAS:2091-25-0,HMDB0002226
100001195,209,32417,125826,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1565,NAMED,WBBQTNCISCKUMU-IUQGRGSQSA-N,CC/C=C/C/C=C/C/C=C/CCCCCCCCCCCC(O)=O,docosatrienoate (22:3n3),docosatrienoate (22:3n3),,HMDB0002823,pubchem:5312556,chemspider:4471981,kegg:C16534,CAS:59708-86-0,HMDB0002823
100001197,209,32497,125854,Lipid,Medium Chain Fatty Acid,1501,NAMED,FRPZMMHWLSIFAZ-UHFFFAOYSA-N,O=C(CCCCCCCCC=C)O[H],10-undecenoate (11:1n1),10-undecenoate (11:1n1),,HMDB0033724,pubchem:14891,chemspider:10771160,kegg:C13910,CAS:1333-28-4,HMDB0033724
100001208,400,32350,155911,Amino Acid,Histidine Metabolism,91,NAMED,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,O=C(O)CC1=CN(C)C=N1,1-methyl-4-imidazoleacetate,1-methyl-4-imidazoleacetate,,HMDB0002820,pubchem:75810,chemspider:68319,kegg:C05828,CAS:2625-49-2,HMDB0002820
100001211,209,32398,125812,Lipid,"Fatty Acid, Dicarboxylate",1682,NAMED,CXMXRPHRNRROMY-UHFFFAOYSA-N,OC(CCCCCCCCC(O)=O)=O,sebacate (C10-DC),sebacate (C10-DC),,HMDB0000792,pubchem:5192,chemspider:5004,kegg:C08277,CAS:111-20-6,HMDB0000792
100001212,400,32446,155951,Amino Acid,Guanidino and Acetamido Metabolism,564,NAMED,VVHOUVWJCQOYGG-UHFFFAOYSA-N,N=C(N)NC(C(O)=O)CC(O)=O,guanidinosuccinate,guanidinosuccinate,,HMDB0003157,pubchem:439918,chemspider:88329,kegg:C03139,CAS:6133-30-8,HMDB0003157
100001216,402,33418,164181,Cofactors and Vitamins,Tocopherol Metabolism,4365,NAMED,GZIFEOYASATJEH-VHFRWLAGSA-N,OC1=CC(C)=C2O[C@@](CCC[C@H](C)CCC[C@H](C)CCCC(C)C)(C)CCC2=C1,delta-tocopherol,delta-tocopherol,,HMDB0002902,pubchem:92094,chemspider:83144,kegg:C14151,CAS:119-13-1,HMDB0002902
100001226,209,32426,144353,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,4413,NAMED,OBHRVMZSZIDDEK-UHFFFAOYSA-N,CC1=C(CC(NC2=O)C(CC)=C2C)NC(CC3=C(CCC(O)=O)C(C)=C(CC(NC4=O)C(C)=C4CC)N3)=C1CCC(O)=O,I-urobilinogen,I-urobilinogen,,HMDB0004157,pubchem:9548718,chemspider:24980,kegg:C05789,CAS:14684-37-8,HMDB0004157
100001229,209,33969,126890,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1558,NAMED,JIWBIWFOSCKQMA-LTKCOYKYSA-N,CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(O)=O,stearidonate (18:4n3),stearidonate (18:4n3),,HMDB0006547,pubchem:5312508,chemspider:4471933,kegg:C16300,CAS:111174-40-4,HMDB0006547
100001232,209,33968,126127,Lipid,Medium Chain Fatty Acid,1505,NAMED,IJBFSOLHRKELLR-FPLPWBNLSA-N,CCCCCC\C=C/CCCC(O)=O,5-dodecenoate (12:1n7),5-dodecenoate (12:1n7),,HMDB0000529,pubchem:5312378,chemspider:4471803,,CAS:2430-94-6,HMDB0000529
100001247,402,33936,158581,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1853,NAMED,CXTATJFJDMJMIY-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCC)=O)=O,octanoylcarnitine (C8),octanoylcarnitine (C8),,HMDB0000791,"pubchem:123701,11953814",chemspider:110274,kegg:C02838,CAS:3671-77-0,HMDB0000791
100001250,209,33983,126892,Lipid,Primary Bile Acid Metabolism,3467,NAMED,XSOLDPYUICCHJX-OEYGYFRSSA-N,O=S(CCNC(CC[C@@H](C)[C@@]1([H])CCC2C3[C@@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)C3CC[C@]12C)=O)(O)=O,tauro-beta-muricholate,tauro-beta-muricholate,,HMDB0000932,"pubchem:121596216,21124703,168408",chemspider:147312,,CAS:25696-60-0,HMDB0000932
100001251,402,33941,158585,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1861,NAMED,LZOSYCMHQXPBFU-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCC)=O)=O,decanoylcarnitine (C10),decanoylcarnitine (C10),,HMDB0000651,pubchem:10245190,chemspider:8420677,,CAS:1492-27-9,HMDB0000651
100001253,305,33943,146952,Amino Acid,Glutamate Metabolism,48,NAMED,KSMRODHGGIIXDV-YFKPBYRVSA-N,OC([C@H](CCC(N)=O)NC(C)=O)=O,N-acetylglutamine,N-acetylglutamine,,HMDB0006029,pubchem:182230,chemspider:158492,kegg:C02716,CAS:2490-97-3,HMDB0006029
100001254,209,33959,126119,Amino Acid,Tryptophan Metabolism,255,NAMED,DZTHIGRZJZPRDV-LBPRGKRZSA-N,O=C(O)[C@@H](NC(C)=O)CC1=CNC2=C1C=CC=C2,N-acetyltryptophan,N-acetyltryptophan,,HMDB0013713,"pubchem:439917,700653",chemspider:610602,kegg:C03137,CAS:1218-34-4,HMDB0013713
100001256,209,33950,126109,Amino Acid,Phenylalanine Metabolism,141,NAMED,CBQJSKKFNMDLON-JTQLQIEISA-N,O=C(O)[C@@H](NC(C)=O)CC1=CC=CC=C1,N-acetylphenylalanine,N-acetylphenylalanine,,HMDB0000512,pubchem:74839,chemspider:67404,kegg:C03519,CAS:2018-61-3,HMDB0000512
100001257,305,33942,147568,Amino Acid,Alanine and Aspartate Metabolism,42,NAMED,HXFOXFJUNFFYMO-BYPYZUCNSA-N,OC([C@@H](NC(C)=O)CC(N)=O)=O,N-acetylasparagine,N-acetylasparagine,,HMDB0006028,pubchem:99715,chemspider:90090,,CAS:4033-40-3,HMDB0006028
100001263,402,33955,158599,Lipid,Lysophospholipid,2601,NAMED,ASWBNKHCZGQVJV-UHFFFAOYSA-N,O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCCCCCCCCCC)=O,1-palmitoyl-GPC (16:0),1-palmitoyl-GPC (16:0),,HMDB0010382,pubchem:86554,chemspider:78064,kegg:C04102,CAS:17364-16-8,HMDB0010382
100001266,400,33953,156051,Amino Acid,Urea cycle; Arginine and Proline Metabolism,499,NAMED,SNEIUMQYRCDYCH-LURJTMIESA-N,O=C(O)[C@@H](NC(C)=O)CCCNC(N)=N,N-acetylarginine,N-acetylarginine,,HMDB0004620,pubchem:67427,chemspider:60752,kegg:C02562,CAS:155-84-0,HMDB0004620
100001267,402,33935,158580,Xenobiotics,Food Component/Plant,5006,NAMED,MXXWOMGUGJBKIW-YPCIICBESA-N,O=C(N1CCCCC1)/C=C/C=C/C2=CC(OCO3)=C3C=C2,piperine,piperine,,HMDB0029377,pubchem:638024,chemspider:553590,kegg:C03882,CAS:94-62-2,HMDB0029377
100001269,402,33997,164179,Lipid,Sterol,3225,NAMED,SGNBVLSWZMBQTH-PODYLUTMSA-N,C[C@H](CC[C@@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C,campesterol,campesterol,,HMDB0002869,pubchem:173183,chemspider:151215,kegg:C01789,CAS:474-62-4,HMDB0002869
100001270,402,33952,158596,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1863,NAMED,PSHXNVGSVNEJBD-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C,myristoylcarnitine (C14),myristoylcarnitine (C14),,HMDB000506,pubchem:6426854,chemspider:4932274,,CAS:18822-89-4,HMDB000506
100001271,402,33961,158603,Lipid,Lysophospholipid,2612,NAMED,IHNKQIMGVNPMTC-RUZDIDTESA-N,O[C@H](COC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,1-stearoyl-GPC (18:0),1-stearoyl-GPC (18:0),,HMDB0010384,pubchem:497300,chemspider:435389,,CAS:19420-57-6,HMDB0010384
100001272,402,48258,160285,Lipid,Lysophospholipid,2614,NAMED,YAMUFBLWGFFICM-PTGWMXDISA-N,O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,1-oleoyl-GPC (18:1),1-oleoyl-GPC (18:1),,HMDB0002815,pubchem:16081932,chemspider:17240641,kegg:C03916,CAS:19420-56-5,HMDB0002815
100001274,305,33939,147566,Amino Acid,"Glycine, Serine and Threonine Metabolism",18,NAMED,PEDXUVCGOLSNLQ-UHFFFAOYSA-N,CC(O)C(C(O)=O)NC(C)=O,N-acetylthreonine,N-acetylthreonine,,HMDB0062557,pubchem:152204,chemspider:3841173,,CAS:17093-74-2,HMDB0062557
100001275,209,33945,126103,Peptide,Acetylated Peptides,1190,NAMED,UTYVDVLMYQPLQB-UHFFFAOYSA-N,OC(CNC(CC1=CC=CC=C1)=O)=O,phenylacetylglycine,phenylacetylglycine,,HMDB0000821,pubchem:68144,chemspider:61452,kegg:C05598,CAS:500-98-1,HMDB0000821
100001276,209,33967,126125,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",387,NAMED,JDTWZSUNGHMMJM-MSZQBOFLSA-N,CC(N[C@H](C(O)=O)C(C)CC)=O,N-acetylisoleucine,N-acetylisoleucine,,HMDB0061684,pubchem:306109,chemspider:2081100,,CAS:3077-46-1,HMDB0061684
100001277,209,33972,126131,Lipid,Long Chain Monounsaturated Fatty Acid,1541,NAMED,BBOWBNGUEWHNQZ-KTKRTIGZSA-N,O=C(O)CCCCCCCC/C=C\CCCCCCCC,10-nonadecenoate (19:1n9),10-nonadecenoate (19:1n9),,HMDB0013622,pubchem:5312513,chemspider:4471938,,CAS:73033-09-7,HMDB0013622
100001278,209,33971,126129,Lipid,Long Chain Monounsaturated Fatty Acid,1532,NAMED,GDTXICBNEOEPAZ-FPLPWBNLSA-N,O=C(O)CCCCCCCC/C=C\CCCCCC,10-heptadecenoate (17:1n7),10-heptadecenoate (17:1n7),,HMDB0060038,pubchem:5312435,chemspider:4471860,,CAS:29743-97-3,HMDB0060038
100001279,209,34093,126896,Lipid,Secondary Bile Acid Metabolism,3526,NAMED,DKPMWHFRUGMUKF-OAEKOJLISA-N,C[C@]12CC[C@@H](O)C[C@@]1([H])[C@@H](O)[C@@H](O)C3C2CC[C@@]4(C)C3CCC4C(CCC(O)=O)C,hyocholate,hyocholate,,HMDB0000760,pubchem:92805,chemspider:21403098,kegg:C17649,CAS:547-75-1,HMDB0000760
100001287,209,33973,126133,Lipid,Androgenic Steroids,3343,NAMED,ZMITXKRGXGRMKS-FMLJXKFRSA-N,O=C1CCC2C3CC[C@@]4([H])C[C@@H](OS(=O)(O)=O)CC[C@]4(C)C3CC[C@@]21C,epiandrosterone sulfate,epiandrosterone sulfate,,HMDB0062657,pubchem:9929317,chemspider:21403101,kegg:C04555,CAS:22229-22-7,HMDB0062657
100001292,209,34420,126946,Peptide,Polypeptide,1068,NAMED,VCEHWDBVPZFHAG-POFDKVPJSA-N,O=C(N[C@H](C(N[C@H](C(N1[C@H](C(N[C@H](C(O)=O)CC2=CC=CC=C2)=O)CCC1)=O)CO)=O)CC3=CC=CC=C3)CNC([C@H]4N(C([C@H]5N(C([C@H](CCCNC(N)=N)N)=O)CCC5)=O)CCC4)=O,"bradykinin, des-arg(9)","bradykinin, des-arg(9)",,HMDB04246,pubchem:105044,chemspider:94778,kegg:C00306,CAS:15958-92-6,HMDB04246
100001293,305,33946,147200,Amino Acid,Histidine Metabolism,73,NAMED,KBOJOGQFRVVWBH-ZETCQYMHSA-N,OC([C@@H](NC(C)=O)CC1=CNC=N1)=O,N-acetylhistidine,N-acetylhistidine,,HMDB0032055,pubchem:75619,chemspider:68142,kegg:C02997,CAS:39145-52-3,HMDB0032055
100001294,400,33949,156047,Peptide,Gamma-glutamyl Amino Acid,636,NAMED,ACIJGUBIMXQCMF-BYPYZUCNSA-N,O=C(O)[C@@H](N)CCC(NCC(O)=O)=O,gamma-glutamylglycine,gamma-glutamylglycine,,HMDB0011667,pubchem:100099,chemspider:145071,,CAS:1948-29-4,HMDB0011667
100001295,209,33947,126107,Peptide,Gamma-glutamyl Amino Acid,645,NAMED,CATMPQFFVNKDEY-AAEUAGOBSA-N,O=C(O)[C@@H](N)CCC(N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O,gamma-glutamyltryptophan,gamma-glutamyltryptophan,,HMDB0029160,pubchem:3989307,chemspider:2302065,,CAS:66471-20-3,HMDB0029160
100001296,400,34384,156088,Xenobiotics,Food Component/Plant,5064,NAMED,CMUNUTVVOOHQPW-LURJTMIESA-N,C[N+]1(C)[C@H]([C@@]([O-])=O)CCC1,stachydrine,stachydrine,,HMDB0004827,pubchem:115244,chemspider:103115,kegg:C10172,CAS:4136-37-2,HMDB0004827
100001300,305,46537,146562,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",424,NAMED,NGEWQZIDQIYUNV-UHFFFAOYSA-N,OC(C(O)=O)C(C)C,alpha-hydroxyisovalerate,alpha-hydroxyisovalerate,,HMDB0000407,pubchem:99823,chemspider:90190,,CAS:600-37-3,HMDB0000407
100001309,400,32882,155992,Xenobiotics,Drug - Psychoactive,5862,NAMED,RCOBKSKAZMVBHT-NCWAPJAISA-N,CC1[C@@](OCC(C)(C)N1)(O)[C@]2=CC(Cl)=CC=C2,hydroxybupropion,hydroxybupropion,,HMDB0012235,pubchem:446,chemspider:21403106,,,HMDB0012235
100001310,400,33013,155997,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,4308,NAMED,BUCXGWMZJBKEMD-UHFFFAOYSA-N,NC(C1=C[N+](C2C(C(C(C[O-])O2)O)O)=CC=C1)=O,nicotinamide riboside,nicotinamide riboside,,HMDB0000855,pubchem:439924,,kegg:C03150,CAS:1341-23-7,HMDB0000855
100001313,400,44872,157084,Peptide,Gamma-glutamyl Amino Acid,642,NAMED,RQNSKRXMANOPQY-BQBZGAKWSA-N,O=C(O)[C@H](CCSC)NC(CC[C@@H](C(O)=O)N)=O,gamma-glutamylmethionine,gamma-glutamylmethionine,,HMDB0029155,pubchem:7009567,chemspider:5373147,,CAS:17663-87-5,HMDB0029155
100001314,400,33364,156009,Peptide,Gamma-glutamyl Amino Acid,644,NAMED,GWNXFCYUJXASDX-JUZNGCLZSA-N,CC(O)[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,gamma-glutamylthreonine,gamma-glutamylthreonine,,HMDB0029159,pubchem:76078708,chemspider:21403107,,CAS:5652-48-2,HMDB0029159
100001315,209,36103,143727,Xenobiotics,Benzoate Metabolism,4553,NAMED,WGNAKZGUSRVWRH-UHFFFAOYSA-N,O=S(OC1=CC=C(C)C=C1)(O)=O,p-cresol sulfate,p-cresol sulfate,,HMDB0011635,pubchem:4615423,chemspider:3806480,,CAS:3233-57-7,HMDB0011635
100001316,400,33471,156023,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,4303,NAMED,PUEDDPCUCPRQNY-ZYUZMQFOSA-N,O[C@H]([C@@H]1O)[C@@H](O[C@@H]1CO)[N@+]2=CC(C([O-])=O)=CC=C2,nicotinate ribonucleoside,nicotinate ribonucleoside,,HMDB0006809,pubchem:161233,chemspider:141635,kegg:C05841,CAS:2625-49-2,HMDB0006809
100001317,400,33139,156003,Xenobiotics,Drug - Metabolic,5771,NAMED,HYAFETHFCAUJAY-UHFFFAOYSA-N,O=C(N1)C(SC1=O)CC(C=C2)=CC=C2OCCC(N=C3)=CC=C3CC,pioglitazone,pioglitazone,,HMDB0015264,pubchem:4829,chemspider:4663,"kegg:D08378,C07675,
DG00117",CAS:112529-15-4,HMDB0015264
100001320,305,42420,148204,Carbohydrate,Aminosugar Metabolism,1432,NAMED,JPIJQSOTBSSVTP-PWNYCUMCSA-N,OC[C@@H](O)[C@@H](O)C(O)=O,erythronate*,erythronate*,,HMDB0000613,pubchem:2781043,chemspider:2061231,,CAS:88759-55-1,HMDB0000613
100001322,209,57709,212497,Peptide,Fibrinogen Cleavage Peptide,1157,NAMED,JWICNZAGYSIBAR-UHFFFAOYSA-N,O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)NC(C(C)N)=O)=O)=O)=O)=O)=O)=O,Fibrinopeptide A*,ADSGEGDFXAEGGGVR*,,,pubchem:25081464,chemspider:14654187,,CAS:25422-31-5,pubchem:25081464
100001323,209,31548,147074,Peptide,Fibrinogen Cleavage Peptide,1165,NAMED,JAMFMQAPZKXSKC-UHFFFAOYSA-N,O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)N)=O)=O)=O)=O)=O)=O,"Fibrinopeptide A, des-ala(1)*",DSGEGDFXAEGGGVR*,,,pubchem:132993922,chemspider:21403111,,,pubchem:132993922
100001324,209,57712,212501,Peptide,Fibrinogen Cleavage Peptide,1166,NAMED,DROFZMGQYLJNLQ-UHFFFAOYSA-N,O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(COP(O)(O)=O)NC(C(CC(O)=O)NC(C(C)N)=O)=O)=O)=O)=O)=O)=O,"Fibrinopeptide A, phosphono-ser(3)*",ADpSGEGDFXAEGGGVR*,,,pubchem:132993923,chemspider:21403112,,CAS:886023-52-5,pubchem:132993923
100001332,209,33384,144296,Xenobiotics,"Drug - Analgesics, Anesthetics",5405,NAMED,OEPADIDIUZTYOX-UHFFFAOYSA-N,OC1=CC=CC=C1C(NCC(OC2C(O)C(O)C(O)C(C(O)=O)O2)=O)=O,salicyluric glucuronide*,salicyluric glucuronide*,,HMDB0240252,pubchem:121596205,chemspider:21403117,,,HMDB0240252
100001335,209,33587,143715,Lipid,Long Chain Monounsaturated Fatty Acid,1544,NAMED,BITHHVVYSMSWAG-KTKRTIGZSA-N,O=C(O)CCCCCCCCC/C=C\CCCCCCCC,eicosenoate (20:1),eicosenoate (20:1n9 or 1n11),,"HMDB0002231,HMDB0062436","pubchem:5282768,5282769,94159",chemspider:4445895,kegg:C16526,,HMDB0002231
100001337,209,34035,143703,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1570,NAMED,DTOSIQBPPRVQHS-PDBXOOCHSA-N,O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC,linolenate [alpha or gamma; (18:3n3 or 6)],linolenate (18:3n3 or 3n6),,"HMDB0003073,HMDB0001388","pubchem:5280933,5280934",chemspider:4444437,"kegg:C06426,C06427",,HMDB0003073
100001359,209,46173,144239,Energy,TCA Cycle,1442,NAMED,,,aconitate [cis or trans],aconitate [cis or trans],,"HMDB0000958,HMDB000072","pubchem:444212,643757",,"kegg:C004174,C02341",,HMDB0000958
100001385,400,34109,156073,Xenobiotics,Drug - Cardiovascular,5643,NAMED,PUQIRTNPJRFRCZ-UHFFFAOYSA-N,CC(C)NCC(O)COC1=CC=C(CC(O)=O)C=C1,metoprolol acid metabolite*,metoprolol acid metabolite*,,,pubchem:62936,chemspider:56653,,CAS:56392-14-4,pubchem:62936
100001386,402,41754,159409,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,4408,NAMED,GGIDWJQWCUJYRY-UHFFFAOYSA-K,CC1=C(CCC(O)=O)C(/C=C(C(CCC([O-])=O)=C/2C)\[N-]C2=C/C3=N/C(C(C=C)=C3C)=C\4)=N/C1=C\C(N([Fe+2])C4=C5C)=C5C=C,heme,heme,,HMDB0003178,pubchem:26945,,kegg:C00032,CAS:14875-96-8,HMDB0003178
100001391,402,34409,158657,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1867,NAMED,FNPHNLNTJNMAEE-HSZRJFAPSA-N,[O-]C(C[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)C[N+](C)(C)C)=O,stearoylcarnitine (C18),stearoylcarnitine (C18),,HMDB0000848,pubchem:3006797,chemspider:21233653,,CAS:18822-91-8,HMDB0000848
100001392,402,34534,158670,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1862,NAMED,FUJLYHJROOYKRA-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCC)=O)=O,laurylcarnitine (C12),laurylcarnitine (C12),,HMDB000225,pubchem:168381,chemspider:8602997,,CAS:25518-54-1,HMDB000225
100001393,400,34407,156109,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",354,NAMED,IGQBPDJNUXPEMT-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CC(C)C)=O)=O,isovalerylcarnitine (C5),isovalerylcarnitine (C5),,HMDB0000688,pubchem:169235,chemspider:4932271,kegg:C20826,CAS:31023-24-2,HMDB0000688
100001395,402,34419,158662,Lipid,Lysophospholipid,2617,NAMED,SPJFYYJXNPEZDW-UTJQPWESSA-N,O=P(OCC(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([O-])OCC[N+](C)(C)C,1-linoleoyl-GPC (18:2),1-linoleoyl-GPC (18:2),,HMDB0010386,pubchem:11988421,chemspider:10160888,kegg:C04100,,HMDB0010386
100001396,400,34390,156093,Xenobiotics,Xanthine Metabolism,4603,NAMED,PFWLFWPASULGAN-UHFFFAOYSA-N,OC1=C(N2C)C(N=C2)=NC(O)=N1,7-methylxanthine,7-methylxanthine,,HMDB0001991,pubchem:68374,chemspider:61660,kegg:C16353,CAS:552-62-5,HMDB0001991
100001397,209,34404,126930,Xenobiotics,Xanthine Metabolism,4600,NAMED,BYXCFUMGEBZDDI-UHFFFAOYSA-N,CN(C(N1C)=O)C(NC2=O)=C(N2C)C1=O,"1,3,7-trimethylurate","1,3,7-trimethylurate",,HMDB0002123,pubchem:79437,chemspider:71754,kegg:C16361,CAS:5415-44-1,HMDB0002123
100001398,209,34399,126922,Xenobiotics,Xanthine Metabolism,4599,NAMED,HMLZLHKHNBLLJD-UHFFFAOYSA-N,CN1C(NC(C(N2C)=C1NC2=O)=O)=O,"3,7-dimethylurate","3,7-dimethylurate",,HMDB0001982,pubchem:83126,chemspider:74994,kegg:C16360,CAS:13087-49-5,HMDB0001982
100001399,209,34400,126924,Xenobiotics,Xanthine Metabolism,4598,NAMED,NOFNCLGCUJJPKU-UHFFFAOYSA-N,CN1C(NC(N2)=C(C1=O)N(C)C2=O)=O,"1,7-dimethylurate","1,7-dimethylurate",,HMDB0011103,pubchem:91611,chemspider:82720,kegg:C16356,CAS:33868-03-0,HMDB0011103
100001400,400,34395,156098,Xenobiotics,Xanthine Metabolism,4595,NAMED,QFDRTQONISXGJA-UHFFFAOYSA-N,CN1C(NC(N2)=C(C1=O)NC2=O)=O,1-methylurate,1-methylurate,,HMDB0003099,pubchem:69726,chemspider:62926,kegg:C16359,CAS:708-79-2,HMDB0003099
100001401,400,34378,161488,Amino Acid,Urea cycle; Arginine and Proline Metabolism,486,NAMED,XGEGHDBEHXKFPX-UHFFFAOYSA-N,NC(NC)=O,methylurea,methylurea,,,pubchem:11719,chemspider:11227,kegg:C16363,CAS:598-50-5,pubchem:11719
100001403,305,34424,165245,Xenobiotics,Xanthine Metabolism,4604,NAMED,POQOTWQIYYNXAT-UHFFFAOYSA-N,O=C(NC(N)=C1NC(C)=O)N(C)C1=O,5-acetylamino-6-amino-3-methyluracil,5-acetylamino-6-amino-3-methyluracil,,HMDB0004400,pubchem:88299,chemspider:79659,kegg:C16366,CAS:1196153-01-1,HMDB0004400
100001404,209,34402,150358,Amino Acid,Tryptophan Metabolism,317,NAMED,JTEDVYBZBROSJT-UHFFFAOYSA-N,OC(CCCC1=CNC2=C1C=CC=C2)=O,indolebutyrate,indolebutyrate,,HMDB0002096,pubchem:8617,chemspider:8298,kegg:C11284,CAS:133-32-4,HMDB0002096
100001405,209,34389,126906,Xenobiotics,Xanthine Metabolism,4601,NAMED,MVOYJPOZRLFTCP-UHFFFAOYSA-N,O=C(N1C)NC2=C(NC=N2)C1=O,1-methylxanthine,1-methylxanthine,,HMDB0010738,pubchem:80220,chemspider:72464,kegg:C16358,CAS:6136-37-4,HMDB0010738
100001409,400,48351,179271,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4127,NAMED,WJNGQIYEQLPJMN-UHFFFAOYSA-N,OC(C1O)C(OC1CO)N(C=N2)C(N=CN3C)=C2C3=O,N1-methylinosine,N1-methylinosine,,HMDB0002721,pubchem:650095,chemspider:513976,,CAS:20245-33-4,HMDB0002721
100001412,400,35137,156155,Nucleotide,"Purine Metabolism, Guanine containing",4193,NAMED,RSPURTUNRHNVGF-IOSLPCCCSA-N,O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(N(C)C)N1,"N2,N2-dimethylguanosine","N2,N2-dimethylguanosine",,HMDB0004824,pubchem:135501639,chemspider:83878,,CAS:2140-67-2,HMDB0004824
