name,Metabolite,method,superClass,mainClass,subClass,hmdbId,chebiId,pubChemId,smiles,inChI,inChIKey,CompoundHMDB,chemicalFormula,formulaAdduct(dontuse),LinkedCompounds,adduct,MZ,MZ source
inosine,Inosine,HN,Nucleic acids,Purines,Purine ribonucleosides,HMDB0000195,CHEBI:17596,135398641,"Oc1[n]c[n]c2c1[n]c[n]2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O |&1:10,12,15,17|","InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1",UGQMRVRMYYASKQ-KQYNXXCUSA-N,,C10H12N4O5,[M],mxp0050 ,[M-H]-,267.0734946,Calculated
inosine-15N4,Inosine-15N4 [iSTD],HN,superc,main,subc,hmdb01,chebi,pubchem,smiles,inchi,inchikey,,C10H12[15N]4O5,[M],mxp0003 ,[M-H]-,271.0616346,Calculated
inositol,Myo-inositol,HN,Organic oxygen compounds,Alcohols and polyols,Inositols,HMDB0000211,CHEBI:17268,892,"O[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O |&1:1,2,4,6,8,10|","InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",CDAISMWEOUEBRE-GPIVLXJGSA-N,,C6H12O6,[M],mxp0109 ,[M-H]-,179.0561136,Calculated
isovalerate/valerate/methylbutyrate,Isovaleric and or Valeric and or Methylbutyric acid,HN,Fatty Acyls,Fatty acids,Branched FA,HMDB0000718,CHEBI:28484,10430,CC(C)CC(O)=O,"InChI=1S/C5H10O2/c1-4(2)3-5(6)7/h4H,3H2,1-2H3,(H,6,7)",GWYFCOCPABKNJV-UHFFFAOYSA-N,,C5H10O2,[M],"mxp0818 ,mxp0854 ",[M-H]-,101.0608036,Calculated
lactate,Lactic acid,HN,Organic acids,Short-chain acids,Short-chain acids,HMDB0000190,CHEBI:422,107689,C[C@@H](O)C(O)=O |&1:1|,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/t2-/m0/s1",JVTAAEKCZFNVCJ-REOHCLBHSA-N,,C3H6O3,[M],mxp0052 ,[M-H]-,89.02441858,Calculated
malate,Malic acid,HN,Organic acids,TCA acids,TCA acids,HMDB0000156,CHEBI:30797,222656,OC(=O)[C@@H](O)CC(O)=O |&1:3|,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1",BJEPYKJPYRNKOW-REOHCLBHSA-N,,C4H6O5,[M],mxp0054 ,[M-H]-,133.0142486,Calculated
N-acetylcarnosine,N-Acetylcarnosine,HN,Organic acids,Amino acids and peptides,Hybrid peptides,HMDB0012881,CHEBI:67249,9903482,CC(=O)NCCC(=O)N[C@@H](Cc1c[n]c[nH]1)C(O)=O |&1:9|,"InChI=1S/C11H16N4O4/c1-7(16)13-3-2-10(17)15-9(11(18)19)4-8-5-12-6-14-8/h5-6,9H,2-4H2,1H3,(H,12,14)(H,13,16)(H,15,17)(H,18,19)/t9-/m0/s1",BKAYIFDRRZZKNF-VIFPVBQESA-N,,C11H16N4O4,[M],mxp1264 ,[M-H]-,267.1098796,Calculated
N-acetylglutamate,N-Acetylglutamic acid,HN,Organic acids,Amino acids and peptides,Amino acids,HMDB0001138,CHEBI:17533,70914,CC(=O)N[C@@H](CCC(O)=O)C(O)=O |&1:4|,"InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)/t5-/m0/s1",RFMMMVDNIPUKGG-YFKPBYRVSA-N,,C7H11NO5,[M],mxp0884 ,[M-H]-,188.0564476,Calculated
oxalate,Oxalic acid,HN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0002329,CHEBI:16995,971,OC(=O)C(O)=O,"InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)",MUBZPKHOEPUJKR-UHFFFAOYSA-N,,C2H2O4,[M],mxp0062 ,[M-H]-,88.98803358,Calculated
pantothenate,Pantothenic acid,HN,Organic acids,Amino acids and peptides,Amino acids,HMDB0000210,CHEBI:46905,6613,CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O |&1:5|,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,,C9H17NO5,[M],mxp0063 ,[M-H]-,218.1033976,Calculated
pseudouridine,Pseudouridine,HN,Nucleic acids,Pyrimidines,Pyrimidine ribonucleosides,HMDB0000767,CHEBI:17802,15047,"OC[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)C1=CNC(=O)NC1=O |&1:2,4,5,7|","InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)/t4-,5-,6-,7+/m1/s1",PTJWIQPHWPFNBW-GBNDHIKLSA-N,,C9H12N2O6,[M],mxp0833 ,[M-H]-,243.0622616,Calculated
pyruvate,Pyruvic acid,HN,Organic acids,Short-chain acids,Short-chain acids,HMDB0000243,CHEBI:32816,1060,CC(=O)C(O)=O,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)",LCTONWCANYUPML-UHFFFAOYSA-N,,C3H4O3,[M],mxp0068 ,[M-H]-,87.00876858,Calculated
quinate,Quinic acid,HN,Organic oxygen compounds,Alcohols and polyols,Quinic acids,HMDB0003072,CHEBI:17521,6508,"OC1[C@@H](O)CC(O)(C[C@@H]1O)C(O)=O |&1:2,8|","InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5-,7+/m1/s1",AAWZDTNXLSGCEK-LNVDRNJUSA-N,,C7H12O6,[M],mxp0989 ,[M-H]-,191.0561136,Calculated
quinolinate,Quinolinic acid,HN,Organoheterocyclic compounds,Pyridines,Pyridinecarboxylic acids,HMDB0000232,CHEBI:16675,1066,OC(=O)c1[n]cccc1C(O)=O,"InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)",GJAWHXHKYYXBSV-UHFFFAOYSA-N,,C7H5NO4,[M],mxp0069 ,[M-H]-,166.0145826,Calculated
salicylurate,Salicyluric acid,HN,Benzenoids,Benzamides,Hippuric acids,HMDB0000840,CHEBI:9008,10253,OC(=O)CNC(=O)c1ccccc1O,"InChI=1S/C9H9NO4/c11-7-4-2-1-3-6(7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)",ONJSZLXSECQROL-UHFFFAOYSA-N,,C9H9NO4,[M],mxp0071 ,[M-H]-,194.0458826,Calculated
sebacate,Sebacic acid,HN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000792,CHEBI:41865,5192,OC(=O)CCCCCCCCC(O)=O,"InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)",CXMXRPHRNRROMY-UHFFFAOYSA-N,,C10H18O4,[M],mxp0094 ,[M-H]-,201.1132336,Calculated
sorbitol,Sorbitol,HN,Carbohydrates,Monosaccharides,Sugar alcohols,HMDB0000247,CHEBI:17924,5780,"O[C@@H](CO)[C@H](O)[C@@H](O)[C@H](O)CO |&1:1,4,6,8|","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",FBPFZTCFMRRESA-JGWLITMVSA-N,,C6H14O6,[M],mxp0072 ,[M-H]-,181.0717636,Calculated
suberate,Suberic acid,HN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000893,CHEBI:9300,10457,OC(=O)CCCCCCC(O)=O,"InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)",TYFQFVWCELRYAO-UHFFFAOYSA-N,,C8H14O4,[M],mxp0093 ,[M-H]-,173.0819336,Calculated
succinate,Succinic acid,HN,Organic acids,TCA acids,TCA acids,HMDB0000254,CHEBI:15741,1110,OC(=O)CCC(O)=O,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",KDYFGRWQOYBRFD-UHFFFAOYSA-N,,C4H6O4,[M],mxp0073 ,[M-H]-,117.0193336,Calculated
sucrose/lactose/trehalose,Dihexose,HN,Carbohydrates,Disaccharides,Disaccharides,HMDB0000258,CHEBI:17992,5988,"O[C@@H]1[C@@H](O[C@@H](CO)[C@H](O)[C@H]1O)O[C@@]1(CO)O[C@@H](CO)[C@H](O)[C@H]1O |&1:1,2,4,7,9,12,16,19,21|","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,,C12H22O11,[M],"mxp0075 ,mxp0053 ,mxp0867 ",[M-H]-,341.1089386,Calculated
tartarate,Tartaric acid,HN,Carbohydrates,Monosaccharides,Sugar acids,HMDB0000956,CHEBI:15671,444305,"OC(=O)[C@@H](O)[C@H](O)C(O)=O |&1:3,5|","InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)/t1-,2-/m1/s1",FEWJPZIEWOKRBE-JCYAYHJZSA-N,,C4H6O6,[M],mxp0861 ,[M-H]-,149.0091636,Calculated
taurodeoxycholate/taurochenodeoxycholate,Taurdeoxycholic and or Taurochenodeoxycholic acid,HN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000896,CHEBI:9410,2733768,"C[C@@H](CCC(=O)NCCS(O)(=O)=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3C[C@@H](O)[C@]21C |&1:1,13,16,17,20,22,26,28,30,32|","InChI=1S/C26H45NO6S/c1-16(4-9-24(30)27-12-13-34(31,32)33)20-7-8-21-19-6-5-17-14-18(28)10-11-25(17,2)22(19)15-23(29)26(20,21)3/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18-,19+,20-,21+,22+,23+,25+,26-/m1/s1",AWDRATDZQPNJFN-VAYUFCLWSA-N,,C26H45NO6S,[M],"mxp0091 ,mxp0686 ",[M-H]-,498.2894846,Calculated
threitol,Erythritol,HN,Carbohydrates,Monosaccharides,Sugar alcohols,HMDB0002994,CHEBI:17113,222285,"O[C@@H](CO)[C@H](O)CO |&1:1,4|","InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4+",UNXHWFMMPAWVPI-ZXZARUISSA-N,,C4H10O4,[M],mxp0987 ,[M-H]-,121.0506336,Calculated
thymine,Thymine,HN,Nucleic acids,Pyrimidines,Pyrimidines,HMDB0000262,CHEBI:17821,1135,CC1=CNC(=O)NC1=O,"InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)",RWQNBRDOKXIBIV-UHFFFAOYSA-N,,C5H6N2O2,[M],mxp0076 ,[M-H]-,125.0356516,Calculated
thymine-d4,Thymine-d4 [iSTD],HN,SUPER CLASS HERE,main,,,,,,,,,C5D4H2N2O2,[M],mxp0002 ,[M-H]-,129.0607596,Calculated
UMP,UMP,HN,Nucleic acids,Pyrimidines,Pyrimidine rNMP,HMDB0000288,CHEBI:16695,6030,"O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O |&1:1,2,10,11|","InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1",DJJCXFVJDGTHFX-XVFCMESISA-N,,C9H13N2O9P,[M],mxp0077 ,[M-H]-,323.0285946,Calculated
uracil,Uracil,HN,Nucleic acids,Pyrimidines,Pyrimidines,HMDB0000300,CHEBI:17568,1174,O=C1C=CNC(=O)N1,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",ISAKRJDGNUQOIC-UHFFFAOYSA-N,,C4H4N2O2,[M],mxp0081 ,[M-H]-,111.0200016,Calculated
urate,Uric acid,HN,Nucleic acids,Purines,Xanthines,HMDB0000289,CHEBI:17775,1175,O=C1NC(=O)NC2NC(=O)NC1=2,"InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)",LEHOTFFKMJEONL-UHFFFAOYSA-N,,C5H4N4O3,[M],mxp0082 ,[M-H]-,167.0210646,Calculated
uridine,Uridine,HN,Nucleic acids,Pyrimidines,Pyrimidine ribonucleosides,HMDB0000296,CHEBI:16704,6029,"OC[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)N1C=CC(=O)NC1=O |&1:2,4,5,7|","InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",DRTQHJPVMGBUCF-XVFCMESISA-N,,C9H12N2O6,[M],mxp0083 ,[M-H]-,243.0622616,Calculated
xanthine,Xanthine,HN,Nucleic acids,Purines,Xanthines,HMDB0000292,CHEBI:17712,1188,O=C1Nc2[nH]c[n]c2C(=O)N1,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",LRFVTYWOQMYALW-UHFFFAOYSA-N,,C5H4N4O2,[M],mxp0084 ,[M-H]-,151.0261496,Calculated
xanthurenate,Xanthurenic acid,HN,Organoheterocyclic compounds,Quinolines,Quinoline carboxylic acids,HMDB0000881,CHEBI:10072,5699,Oc1cccc2c1[n]c(cc2O)C(O)=O,"InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)",FBZONXHGGPHHIY-UHFFFAOYSA-N,,C10H7NO4,[M],mxp0085 ,[M-H]-,204.0302326,Calculated
xylose,Xylose,HN,Carbohydrates,Monosaccharides,Monosaccharides,HMDB0000098,CHEBI:15936,135191,"O[C@@H]1COC(O)[C@H](O)[C@H]1O |&1:1,6,8|","InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4+,5+/m0/s1",SRBFZHDQGSBBOR-IOVATXLUSA-N,,C5H10O5,[M],mxp0719 ,[M-H]-,149.0455486,Calculated
10-HDoHE/14-HDoHE,10 and or 14-HDoHE,CN,Fatty Acyls,Docosanoids,Docosanoids,HMDB0060037,CHEBI:72640,11537494,CC/C=C\C/C=C\C/C=C\C=C\C(O)C/C=C\C/C=C\CCC(O)=O,"InChI=1S/C22H32O3/c1-2-3-4-5-6-7-8-9-12-15-18-21(23)19-16-13-10-11-14-17-20-22(24)25/h3-4,6-7,9,11-16,18,21,23H,2,5,8,10,17,19-20H2,1H3,(H,24,25)/b4-3-,7-6-,12-9-,14-11-,16-13-,18-15+",DDCYKEYDTGCKAS-SKSHMZPZSA-N,,C22H32O3,[M],"mxp1117 ,mxp1120 ",[M-H]-,343.2278686,Calculated
10-heptadecenoate,10Z-Heptadecenoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0060038,CHEBI:75094,5312435,CCCCCC/C=C\CCCCCCCCC(O)=O,"InChI=1S/C17H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h7-8H,2-6,9-16H2,1H3,(H,18,19)/b8-7-",GDTXICBNEOEPAZ-FPLPWBNLSA-N,,C17H32O2,[M],mxp1236 ,[M-H]-,267.2329536,Calculated
10-nonadecenoate,Nonadeca-10Z-enoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0013622,CHEBI:83051,5312513,CCCCCCCC/C=C\CCCCCCCCC(O)=O,"InChI=1S/C19H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h9-10H,2-8,11-18H2,1H3,(H,20,21)/b10-9-",BBOWBNGUEWHNQZ-KTKRTIGZSA-N,,C19H36O2,[M],mxp1223 ,[M-H]-,295.2642536,Calculated
10-pentadecenoic acid,Pentadecenoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,,,,,,,,C15H28O2,[M],mxp1797 ,[M-H]-,239.2016536,Calculated
10-undecenoic acid,10-Hendecenoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0033724,,5634,C=CCCCCCCCCC(O)=O,,FRPZMMHWLSIFAZ-UHFFFAOYSA-N,,C11H20O2,[M],mxp1803 ,[M-H]-,183.1390536,Calculated
"12,13-diHOME","12,13-DiHOME",CN,Fatty Acyls,Octadecanoids,DiHOMEs,HMDB0004705,CHEBI:72665,10236635,CCCCCC(O)C(O)C/C=C\CCCCCCCC(O)=O,"InChI=1S/C18H34O4/c1-2-3-10-13-16(19)17(20)14-11-8-6-4-5-7-9-12-15-18(21)22/h8,11,16-17,19-20H,2-7,9-10,12-15H2,1H3,(H,21,22)/b11-8-",CQSLTKIXAJTQGA-FLIBITNWSA-N,,C18H34O4,[M],mxp1226 ,[M-H]-,313.2384336,Calculated
12-HETE/8-HETE,8 and or 12-HETE,CN,Fatty Acyls,Eicosanoids,HETE,HMDB0006111,CHEBI:34146,13786989,CCCCC/C=C\CC(O)/C=C/C=C\C/C=C\CCCC(O)=O,"InChI=1S/C20H32O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h7-11,13-14,17,19,21H,2-6,12,15-16,18H2,1H3,(H,22,23)/b9-7-,11-8-,13-10-,17-14+/t19-/m0/s1",ZNHVWPKMFKADKW-VXBMJZGYSA-N,,C20H32O3,[M],"mxp0629 ,mxp0631 ",[M-H]-,319.2278686,Calculated
13-docosenoate,cis-Erucic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0002068,CHEBI:28792,5281116,CCCCCCCC/C=C\CCCCCCCCCCCC(O)=O,"InChI=1S/C22H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H,23,24)/b10-9-",DPUOLQHDNGRHBS-KTKRTIGZSA-N,,C22H42O2,[M],mxp0962 ,[M-H]-,337.3112036,Calculated
13-HODE,13-HODE,CN,Fatty Acyls,Octadecanoids,HODEs,HMDB0004667,CHEBI:34154,,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)O)O,"InChI=1S/C18H32O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15,17,19H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)/b9-7-,15-12+/t17-/m0/s1",,,C18H32O3,[M],mxp1393 ,[M-H]-,295.2278686,Calculated
16-hydroxypalmitate,Juniperic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0006294,CHEBI:55329,10466,OCCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)/p-1",UGAGPNKCDRTDHP-UHFFFAOYSA-N,,C16H32O3,[M],mxp1247 ,[M-H]-,271.2278686,Calculated
17-methylstearate,Xi-17-Methyloctadecanoic acid,CN,Fatty Acyls,Fatty acids,Branched FA,HMDB0061710,CHEBI:133138,3083779,CC(C)CCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C19H38O2/c1-18(2)16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-19(20)21/h18H,3-17H2,1-2H3,(H,20,21)/p-1",YETXGSGCWODRAA-UHFFFAOYSA-N,,C19H38O2,[M],mxp1135 ,[M-H]-,297.2799036,Calculated
2-aminooctanoate,2-Aminooctanoic acid,CN,Organic acids,Amino acids and peptides,Amino acids,HMDB0000991,CHEBI:75145,69522,CCCCCCC(N)C(O)=O,"InChI=1S/C8H17NO2/c1-2-3-4-5-6-7(9)8(10)11/h7H,2-6,9H2,1H3,(H,10,11)",AKVBCGQVQXPRLD-UHFFFAOYSA-N,,C8H17NO2,[M],mxp0869 ,[M-H]-,158.1186526,Calculated
2-hydroxyhexadecanoate,2-Hydroxy palmitic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0031057,CHEBI:65101,92836,CCCCCCCCCCCCCCC(O)C(O)=O,"InChI=1S/C16H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(17)16(18)19/h15,17H,2-14H2,1H3,(H,18,19)",JGHSBPIZNUXPLA-UHFFFAOYSA-N,,C16H32O3,[M],mxp1327 ,[M-H]-,271.2278686,Calculated
2-hydroxyibuprofen,2-Hydroxyibuprofen,CN,Polyketides,Phenylpropanoids,Phenylpropanoic acids,HMDB0060920,CHEBI:133197,10443535,CC(C)(O)Cc1ccc(cc1)C(C)C(O)=O,"InChI=1S/C13H18O3/c1-9(12(14)15)11-6-4-10(5-7-11)8-13(2,3)16/h4-7,9,16H,8H2,1-3H3,(H,14,15)",UJHKVYPPCJBOSG-UHFFFAOYSA-N,,C13H18O3,[M],mxp1257 ,[M-H]-,221.1183186,Calculated
2-hydroxyoctanoate,2-Hydroxyoctanoic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0002264,CHEBI:86543,94180,CCCCCCC(O)C(O)=O,"InChI=1S/C8H16O3/c1-2-3-4-5-6-7(9)8(10)11/h7,9H,2-6H2,1H3,(H,10,11)",JKRDADVRIYVCCY-UHFFFAOYSA-N,,C8H16O3,[M],mxp0973 ,[M-H]-,159.1026686,Calculated
2-hydroxyoleate,2-Hydroxyoleic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,,,9796304,CCCCCCCC/C=C\CCCCCCC(O)C(O)=O,,JBSOOFITVPOOSY-KTKRTIGZSA-N,,C18H34O3,[M],mxp1805 ,[M-H]-,297.2435186,Calculated
3-hydroxydecanoate,3-Hydroxydecanoic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0002203,CHEBI:37371,26612,CCCCCCCC(O)CC(O)=O,"InChI=1S/C10H20O3/c1-2-3-4-5-6-7-9(11)8-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)/t9-/m0/s1",FYSSBMZUBSBFJL-UHFFFAOYSA-N,,C10H20O3,[M],mxp1252 ,[M-H]-,187.1339686,Calculated
3-hydroxyhexanoate,3S-Hydroxyhexanoic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0061652,CHEBI:20070,11829482,CCC[C@@H](O)CC(O)=O |&1:3|,"InChI=1S/C6H12O3/c1-2-3-5(7)4-6(8)9/h5,7H,2-4H2,1H3,(H,8,9)/p-1",HPMGFDVTYHWBAG-YFKPBYRVSA-N,,C6H12O3,[M],mxp1259 ,[M-H]-,131.0713686,Calculated
3-hydroxyoctanoate,3-Hydroxyoctanoic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0001954,CHEBI:37098,26613,CCCCCC(O)CC(O)=O,"InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)",NDPLAKGOSZHTPH-UHFFFAOYSA-N,,C8H16O3,[M],mxp1211 ,[M-H]-,159.1026686,Calculated
3-oxooctadecanoate,3-oxooctadecanoate,CN,,,,HMDB0010736,CHEBI:50576,,CCCCCCCCCCCCCCCC(=O)CC(=O)O,"InChI=1S/C18H34O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17(19)16-18(20)21/h2-16H2,1H3,(H,20,21)",YQGGUZWHNVQJMF-UHFFFAOYSA-N,,C18H34O3,[M],mxp1039 ,[M-H]-,297.2435186,Calculated
5-dodecenoate,5-Dodecenoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0000529,CHEBI:86595,5312378,CCCCCC/C=C\CCCC(O)=O,"InChI=1S/C12H22O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h7-8H,2-6,9-11H2,1H3,(H,13,14)/b8-7-",IJBFSOLHRKELLR-FPLPWBNLSA-N,,C12H22O2,[M],mxp0784 ,[M-H]-,197.1547036,Calculated
"9,10-DiHOME","9,10-DiHOME",CN,Fatty Acyls,Octadecanoids,DiHOMEs,HMDB0004704,CHEBI:72663,9966640,CCCCC/C=C\CC(O)C(O)CCCCCCCC(O)=O,"InChI=1S/C18H34O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h7,10,16-17,19-20H,2-6,8-9,11-15H2,1H3,(H,21,22)/b10-7-",XEBKSQSGNGRGDW-YFHOEESVSA-N,,C18H34O4,[M],mxp1229 ,[M-H]-,313.2384336,Calculated
9-cis-retinoic acid,9-cis-Retinoic acid,CN,Prenol Lipids,Isoprenoids,Retinoids,HMDB0002369,CHEBI:50648,449171,CC1CCCC(C)(C)C=1/C=C/C(/C)=C\C=C\C(\C)=C\C(O)=O,"InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8-,16-14+",SHGAZHPCJJPHSC-ZVCIMWCZSA-N,,C20H28O2,[M],mxp0977 ,[M-H]-,299.2016536,Calculated
acesulfame,Acesulfame,CN,Organic acids,Organic sulfuric acids,Organic sulfuric acids,HMDB0033585,CHEBI:83501,36573,CC1=CC(=O)NS(=O)(=O)O1,"InChI=1S/C4H5NO4S/c1-3-2-4(6)5-10(7,8)9-3/h2H,1H3,(H,5,6)",YGCFIWIQZPHFLU-UHFFFAOYSA-N,,C4H5NO4S,[M],mxp1242 ,[M-H]-,161.9866546,Calculated
adrenate,Adrenic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0002226,CHEBI:53487,5497181,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(O)=O,"InChI=1S/C22H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-21H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-,16-15-",TWSWSIQAPQLDBP-DOFZRALJSA-N,,C22H36O2,[M],mxp0620 ,[M-H]-,331.2642536,Calculated
alpha-CEHC,alpha-CEHC,CN,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,HMDB0001518,CHEBI:88427,9943542,Cc1c2OC(C)(CCc2c(C)c(O)c1C)CCC(O)=O,"InChI=1S/C16H22O4/c1-9-10(2)15-12(11(3)14(9)19)5-7-16(4,20-15)8-6-13(17)18/h19H,5-8H2,1-4H3,(H,17,18)",AXODOWFEFKOVSH-UHFFFAOYSA-N,,C16H22O4,[M],mxp1231 ,[M-H]-,277.1445336,Calculated
